CustomerKey,CustomerName,Segment,Industry,RegionKey,RegionName,Country,City,CustomerSince,Status
4048,Customer 4048,Small Business,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2017-05-24,Active
4049,Customer 4049,Small Business,Financial Services,10,India South,India,Bengaluru,2018-06-25,Active
4050,Customer 4050,Mid-Market,Construction,4,Saudi West,Saudi Arabia,Jeddah,2019-07-01,Active
4051,Customer 4051,Consumer,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2020-08-02,Dormant
4052,Customer 4052,Consumer,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2021-09-03,Active
4053,Customer 4053,Mid-Market,Education,9,India West,India,Mumbai,2022-10-04,Active
4054,Customer 4054,Consumer,Retail,4,Saudi West,Saudi Arabia,Jeddah,2023-11-05,Active
4055,Customer 4055,Enterprise,Construction,2,UAE South,UAE,Abu Dhabi,2024-12-06,Dormant
4056,Customer 4056,Enterprise,Technology,7,Bahrain,Bahrain,Manama,2017-01-07,Active
4057,Customer 4057,Consumer,Financial Services,8,Oman,Oman,Muscat,2018-02-08,Active
4058,Customer 4058,Mid-Market,Government,8,Oman,Oman,Muscat,2019-03-09,Dormant
4059,Customer 4059,Consumer,Technology,10,India South,India,Bengaluru,2020-04-10,Active
4060,Customer 4060,Mid-Market,Education,4,Saudi West,Saudi Arabia,Jeddah,2021-05-11,Dormant
4061,Customer 4061,Small Business,Technology,6,Kuwait,Kuwait,Kuwait City,2022-06-12,Dormant
4062,Customer 4062,Consumer,Financial Services,7,Bahrain,Bahrain,Manama,2023-07-13,Active
4063,Customer 4063,Mid-Market,Technology,7,Bahrain,Bahrain,Manama,2024-08-14,Active
4064,Customer 4064,Mid-Market,Technology,2,UAE South,UAE,Abu Dhabi,2017-09-15,Active
4065,Customer 4065,Small Business,Retail,1,UAE North,UAE,Dubai,2018-10-16,Active
4066,Customer 4066,Consumer,Technology,10,India South,India,Bengaluru,2019-11-17,Active
4067,Customer 4067,Mid-Market,Financial Services,6,Kuwait,Kuwait,Kuwait City,2020-12-18,Active
4068,Customer 4068,Consumer,Construction,6,Kuwait,Kuwait,Kuwait City,2021-01-19,Dormant
4069,Customer 4069,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2022-02-20,Active
4070,Customer 4070,Consumer,Education,2,UAE South,UAE,Abu Dhabi,2023-03-21,Active
4071,Customer 4071,Consumer,Technology,8,Oman,Oman,Muscat,2024-04-22,Active
4072,Customer 4072,Mid-Market,Hospitality,4,Saudi West,Saudi Arabia,Jeddah,2017-05-23,Active
4073,Customer 4073,Small Business,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2018-06-24,Active
4074,Customer 4074,Small Business,Education,5,Qatar,Qatar,Doha,2019-07-25,Active
4075,Customer 4075,Consumer,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2020-08-01,Active
4076,Customer 4076,Consumer,Education,6,Kuwait,Kuwait,Kuwait City,2021-09-02,Active
4077,Customer 4077,Small Business,Education,8,Oman,Oman,Muscat,2022-10-03,Dormant
4078,Customer 4078,Enterprise,Retail,4,Saudi West,Saudi Arabia,Jeddah,2023-11-04,Active
4079,Customer 4079,Small Business,Hospitality,9,India West,India,Mumbai,2024-12-05,Dormant
4080,Customer 4080,Consumer,Healthcare,9,India West,India,Mumbai,2017-01-06,Active
4081,Customer 4081,Enterprise,Government,2,UAE South,UAE,Abu Dhabi,2018-02-07,Active
4082,Customer 4082,Mid-Market,Healthcare,9,India West,India,Mumbai,2019-03-08,Active
4083,Customer 4083,Consumer,Technology,6,Kuwait,Kuwait,Kuwait City,2020-04-09,Active
4084,Customer 4084,Consumer,Government,7,Bahrain,Bahrain,Manama,2021-05-10,Active
4085,Customer 4085,Consumer,Government,5,Qatar,Qatar,Doha,2022-06-11,Active
4086,Customer 4086,Small Business,Healthcare,2,UAE South,UAE,Abu Dhabi,2023-07-12,Active
4087,Customer 4087,Small Business,Construction,9,India West,India,Mumbai,2024-08-13,Active
4088,Customer 4088,Consumer,Government,4,Saudi West,Saudi Arabia,Jeddah,2017-09-14,Dormant
4089,Customer 4089,Small Business,Financial Services,3,Saudi Central,Saudi Arabia,Riyadh,2018-10-15,Active
4090,Customer 4090,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2019-11-16,Active
4091,Customer 4091,Mid-Market,Retail,2,UAE South,UAE,Abu Dhabi,2020-12-17,Active
4092,Customer 4092,Consumer,Government,6,Kuwait,Kuwait,Kuwait City,2021-01-18,Active
4093,Customer 4093,Consumer,Construction,1,UAE North,UAE,Dubai,2022-02-19,Active
4094,Customer 4094,Small Business,Retail,9,India West,India,Mumbai,2023-03-20,Active
4095,Customer 4095,Consumer,Government,1,UAE North,UAE,Dubai,2024-04-21,Active
4096,Customer 4096,Enterprise,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2017-05-22,Active
4097,Customer 4097,Small Business,Education,8,Oman,Oman,Muscat,2018-06-23,Active
4098,Customer 4098,Enterprise,Technology,7,Bahrain,Bahrain,Manama,2019-07-24,Active
4099,Customer 4099,Small Business,Hospitality,10,India South,India,Bengaluru,2020-08-25,Active
4100,Customer 4100,Small Business,Hospitality,7,Bahrain,Bahrain,Manama,2021-09-01,Dormant
4101,Customer 4101,Consumer,Education,3,Saudi Central,Saudi Arabia,Riyadh,2022-10-02,Active
4102,Customer 4102,Small Business,Construction,4,Saudi West,Saudi Arabia,Jeddah,2023-11-03,Active
4103,Customer 4103,Small Business,Financial Services,3,Saudi Central,Saudi Arabia,Riyadh,2024-12-04,Active
4104,Customer 4104,Small Business,Healthcare,1,UAE North,UAE,Dubai,2017-01-05,Dormant
4105,Customer 4105,Mid-Market,Construction,4,Saudi West,Saudi Arabia,Jeddah,2018-02-06,Active
4106,Customer 4106,Consumer,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2019-03-07,Active
4107,Customer 4107,Small Business,Government,3,Saudi Central,Saudi Arabia,Riyadh,2020-04-08,Active
4108,Customer 4108,Mid-Market,Healthcare,10,India South,India,Bengaluru,2021-05-09,Active
4109,Customer 4109,Mid-Market,Government,5,Qatar,Qatar,Doha,2022-06-10,Active
4110,Customer 4110,Mid-Market,Education,6,Kuwait,Kuwait,Kuwait City,2023-07-11,Dormant
4111,Customer 4111,Enterprise,Construction,7,Bahrain,Bahrain,Manama,2024-08-12,Active
4112,Customer 4112,Small Business,Retail,8,Oman,Oman,Muscat,2017-09-13,Dormant
4113,Customer 4113,Small Business,Financial Services,1,UAE North,UAE,Dubai,2018-10-14,Dormant
4114,Customer 4114,Consumer,Healthcare,2,UAE South,UAE,Abu Dhabi,2019-11-15,Active
4115,Customer 4115,Enterprise,Retail,7,Bahrain,Bahrain,Manama,2020-12-16,Dormant
4116,Customer 4116,Mid-Market,Hospitality,2,UAE South,UAE,Abu Dhabi,2021-01-17,Active
4117,Customer 4117,Mid-Market,Healthcare,9,India West,India,Mumbai,2022-02-18,Active
4118,Customer 4118,Small Business,Financial Services,8,Oman,Oman,Muscat,2023-03-19,Active
4119,Customer 4119,Consumer,Financial Services,9,India West,India,Mumbai,2024-04-20,Dormant
4120,Customer 4120,Mid-Market,Technology,4,Saudi West,Saudi Arabia,Jeddah,2017-05-21,Active
4121,Customer 4121,Mid-Market,Education,3,Saudi Central,Saudi Arabia,Riyadh,2018-06-22,Active
4122,Customer 4122,Consumer,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2019-07-23,Active
4123,Customer 4123,Mid-Market,Healthcare,10,India South,India,Bengaluru,2020-08-24,Active
4124,Customer 4124,Consumer,Healthcare,9,India West,India,Mumbai,2021-09-25,Active
4125,Customer 4125,Consumer,Construction,3,Saudi Central,Saudi Arabia,Riyadh,2022-10-01,Dormant
4126,Customer 4126,Small Business,Construction,1,UAE North,UAE,Dubai,2023-11-02,Active
4127,Customer 4127,Small Business,Financial Services,6,Kuwait,Kuwait,Kuwait City,2024-12-03,Active
4128,Customer 4128,Consumer,Education,8,Oman,Oman,Muscat,2017-01-04,Active
4129,Customer 4129,Small Business,Technology,2,UAE South,UAE,Abu Dhabi,2018-02-05,Dormant
4130,Customer 4130,Mid-Market,Education,8,Oman,Oman,Muscat,2019-03-06,Active
4131,Customer 4131,Small Business,Education,8,Oman,Oman,Muscat,2020-04-07,Active
4132,Customer 4132,Small Business,Construction,2,UAE South,UAE,Abu Dhabi,2021-05-08,Active
4133,Customer 4133,Consumer,Hospitality,1,UAE North,UAE,Dubai,2022-06-09,Active
4134,Customer 4134,Mid-Market,Retail,7,Bahrain,Bahrain,Manama,2023-07-10,Active
4135,Customer 4135,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2024-08-11,Active
4136,Customer 4136,Enterprise,Technology,7,Bahrain,Bahrain,Manama,2017-09-12,Dormant
4137,Customer 4137,Mid-Market,Technology,1,UAE North,UAE,Dubai,2018-10-13,Active
4138,Customer 4138,Consumer,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2019-11-14,Active
4139,Customer 4139,Small Business,Technology,2,UAE South,UAE,Abu Dhabi,2020-12-15,Active
4140,Customer 4140,Small Business,Construction,2,UAE South,UAE,Abu Dhabi,2021-01-16,Active
4141,Customer 4141,Mid-Market,Hospitality,7,Bahrain,Bahrain,Manama,2022-02-17,Dormant
4142,Customer 4142,Consumer,Construction,10,India South,India,Bengaluru,2023-03-18,Dormant
4143,Customer 4143,Small Business,Healthcare,9,India West,India,Mumbai,2024-04-19,Active
4144,Customer 4144,Consumer,Healthcare,8,Oman,Oman,Muscat,2017-05-20,Active
4145,Customer 4145,Mid-Market,Healthcare,5,Qatar,Qatar,Doha,2018-06-21,Active
4146,Customer 4146,Small Business,Government,2,UAE South,UAE,Abu Dhabi,2019-07-22,Active
4147,Customer 4147,Consumer,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2020-08-23,Active
4148,Customer 4148,Enterprise,Education,5,Qatar,Qatar,Doha,2021-09-24,Active
4149,Customer 4149,Consumer,Financial Services,7,Bahrain,Bahrain,Manama,2022-10-25,Dormant
4150,Customer 4150,Small Business,Government,9,India West,India,Mumbai,2023-11-01,Dormant
4151,Customer 4151,Small Business,Government,1,UAE North,UAE,Dubai,2024-12-02,Active
4152,Customer 4152,Mid-Market,Government,2,UAE South,UAE,Abu Dhabi,2017-01-03,Dormant
4153,Customer 4153,Enterprise,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2018-02-04,Active
4154,Customer 4154,Small Business,Retail,8,Oman,Oman,Muscat,2019-03-05,Dormant
4155,Customer 4155,Small Business,Government,6,Kuwait,Kuwait,Kuwait City,2020-04-06,Dormant
4156,Customer 4156,Mid-Market,Education,6,Kuwait,Kuwait,Kuwait City,2021-05-07,Active
4157,Customer 4157,Enterprise,Hospitality,4,Saudi West,Saudi Arabia,Jeddah,2022-06-08,Dormant
4158,Customer 4158,Mid-Market,Retail,6,Kuwait,Kuwait,Kuwait City,2023-07-09,Active
4159,Customer 4159,Mid-Market,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2024-08-10,Active
4160,Customer 4160,Mid-Market,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2017-09-11,Active
4161,Customer 4161,Consumer,Government,1,UAE North,UAE,Dubai,2018-10-12,Dormant
4162,Customer 4162,Consumer,Government,5,Qatar,Qatar,Doha,2019-11-13,Active
4163,Customer 4163,Enterprise,Retail,8,Oman,Oman,Muscat,2020-12-14,Active
4164,Customer 4164,Small Business,Government,3,Saudi Central,Saudi Arabia,Riyadh,2021-01-15,Dormant
4165,Customer 4165,Mid-Market,Financial Services,5,Qatar,Qatar,Doha,2022-02-16,Dormant
4166,Customer 4166,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2023-03-17,Dormant
4167,Customer 4167,Consumer,Hospitality,5,Qatar,Qatar,Doha,2024-04-18,Dormant
4168,Customer 4168,Small Business,Construction,4,Saudi West,Saudi Arabia,Jeddah,2017-05-19,Dormant
4169,Customer 4169,Mid-Market,Construction,1,UAE North,UAE,Dubai,2018-06-20,Active
4170,Customer 4170,Small Business,Construction,1,UAE North,UAE,Dubai,2019-07-21,Active
4171,Customer 4171,Small Business,Retail,4,Saudi West,Saudi Arabia,Jeddah,2020-08-22,Dormant
4172,Customer 4172,Small Business,Healthcare,5,Qatar,Qatar,Doha,2021-09-23,Dormant
4173,Customer 4173,Enterprise,Construction,8,Oman,Oman,Muscat,2022-10-24,Active
4174,Customer 4174,Small Business,Education,10,India South,India,Bengaluru,2023-11-25,Active
4175,Customer 4175,Enterprise,Construction,4,Saudi West,Saudi Arabia,Jeddah,2024-12-01,Dormant
4176,Customer 4176,Mid-Market,Construction,1,UAE North,UAE,Dubai,2017-01-02,Active
4177,Customer 4177,Small Business,Government,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-03,Dormant
4178,Customer 4178,Small Business,Education,4,Saudi West,Saudi Arabia,Jeddah,2019-03-04,Active
4179,Customer 4179,Small Business,Construction,6,Kuwait,Kuwait,Kuwait City,2020-04-05,Dormant
4180,Customer 4180,Consumer,Financial Services,6,Kuwait,Kuwait,Kuwait City,2021-05-06,Dormant
4181,Customer 4181,Mid-Market,Construction,4,Saudi West,Saudi Arabia,Jeddah,2022-06-07,Active
4182,Customer 4182,Consumer,Technology,5,Qatar,Qatar,Doha,2023-07-08,Active
4183,Customer 4183,Consumer,Technology,2,UAE South,UAE,Abu Dhabi,2024-08-09,Active
4184,Customer 4184,Small Business,Education,7,Bahrain,Bahrain,Manama,2017-09-10,Active
4185,Customer 4185,Mid-Market,Government,5,Qatar,Qatar,Doha,2018-10-11,Active
4186,Customer 4186,Small Business,Technology,4,Saudi West,Saudi Arabia,Jeddah,2019-11-12,Dormant
4187,Customer 4187,Enterprise,Healthcare,5,Qatar,Qatar,Doha,2020-12-13,Active
4188,Customer 4188,Enterprise,Construction,4,Saudi West,Saudi Arabia,Jeddah,2021-01-14,Dormant
4189,Customer 4189,Small Business,Government,3,Saudi Central,Saudi Arabia,Riyadh,2022-02-15,Active
4190,Customer 4190,Small Business,Technology,10,India South,India,Bengaluru,2023-03-16,Active
4191,Customer 4191,Mid-Market,Retail,4,Saudi West,Saudi Arabia,Jeddah,2024-04-17,Dormant
4192,Customer 4192,Enterprise,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2017-05-18,Active
4193,Customer 4193,Consumer,Government,8,Oman,Oman,Muscat,2018-06-19,Active
4194,Customer 4194,Consumer,Construction,5,Qatar,Qatar,Doha,2019-07-20,Active
4195,Customer 4195,Small Business,Financial Services,5,Qatar,Qatar,Doha,2020-08-21,Active
4196,Customer 4196,Small Business,Healthcare,6,Kuwait,Kuwait,Kuwait City,2021-09-22,Active
4197,Customer 4197,Mid-Market,Retail,1,UAE North,UAE,Dubai,2022-10-23,Active
4198,Customer 4198,Small Business,Technology,5,Qatar,Qatar,Doha,2023-11-24,Dormant
4199,Customer 4199,Mid-Market,Education,2,UAE South,UAE,Abu Dhabi,2024-12-25,Active
4200,Customer 4200,Mid-Market,Construction,1,UAE North,UAE,Dubai,2017-01-01,Active
4201,Customer 4201,Consumer,Education,3,Saudi Central,Saudi Arabia,Riyadh,2018-02-02,Dormant
4202,Customer 4202,Consumer,Construction,6,Kuwait,Kuwait,Kuwait City,2019-03-03,Dormant
4203,Customer 4203,Mid-Market,Construction,4,Saudi West,Saudi Arabia,Jeddah,2020-04-04,Dormant
4204,Customer 4204,Small Business,Financial Services,1,UAE North,UAE,Dubai,2021-05-05,Active
4205,Customer 4205,Small Business,Hospitality,10,India South,India,Bengaluru,2022-06-06,Active
4206,Customer 4206,Small Business,Education,6,Kuwait,Kuwait,Kuwait City,2023-07-07,Active
4207,Customer 4207,Small Business,Education,6,Kuwait,Kuwait,Kuwait City,2024-08-08,Active
4208,Customer 4208,Mid-Market,Construction,2,UAE South,UAE,Abu Dhabi,2017-09-09,Active
4209,Customer 4209,Mid-Market,Healthcare,4,Saudi West,Saudi Arabia,Jeddah,2018-10-10,Active
4210,Customer 4210,Mid-Market,Healthcare,7,Bahrain,Bahrain,Manama,2019-11-11,Active
4211,Customer 4211,Mid-Market,Government,4,Saudi West,Saudi Arabia,Jeddah,2020-12-12,Active
4212,Customer 4212,Mid-Market,Education,3,Saudi Central,Saudi Arabia,Riyadh,2021-01-13,Active
4213,Customer 4213,Mid-Market,Government,1,UAE North,UAE,Dubai,2022-02-14,Dormant
4214,Customer 4214,Consumer,Financial Services,9,India West,India,Mumbai,2023-03-15,Active
4215,Customer 4215,Small Business,Construction,1,UAE North,UAE,Dubai,2024-04-16,Active
4216,Customer 4216,Consumer,Financial Services,10,India South,India,Bengaluru,2017-05-17,Active
4217,Customer 4217,Consumer,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2018-06-18,Dormant
4218,Customer 4218,Consumer,Hospitality,8,Oman,Oman,Muscat,2019-07-19,Dormant
4219,Customer 4219,Mid-Market,Retail,5,Qatar,Qatar,Doha,2020-08-20,Active
4220,Customer 4220,Consumer,Retail,4,Saudi West,Saudi Arabia,Jeddah,2021-09-21,Active
4221,Customer 4221,Small Business,Construction,4,Saudi West,Saudi Arabia,Jeddah,2022-10-22,Active
4222,Customer 4222,Mid-Market,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2023-11-23,Dormant
4223,Customer 4223,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2024-12-24,Active
4224,Customer 4224,Mid-Market,Healthcare,3,Saudi Central,Saudi Arabia,Riyadh,2017-01-25,Active
4225,Customer 4225,Consumer,Retail,10,India South,India,Bengaluru,2018-02-01,Active
4226,Customer 4226,Mid-Market,Financial Services,1,UAE North,UAE,Dubai,2019-03-02,Active
4227,Customer 4227,Mid-Market,Retail,4,Saudi West,Saudi Arabia,Jeddah,2020-04-03,Active
4228,Customer 4228,Mid-Market,Technology,1,UAE North,UAE,Dubai,2021-05-04,Dormant
4229,Customer 4229,Small Business,Hospitality,8,Oman,Oman,Muscat,2022-06-05,Dormant
4230,Customer 4230,Mid-Market,Retail,8,Oman,Oman,Muscat,2023-07-06,Dormant
4231,Customer 4231,Mid-Market,Government,7,Bahrain,Bahrain,Manama,2024-08-07,Active
4232,Customer 4232,Mid-Market,Retail,6,Kuwait,Kuwait,Kuwait City,2017-09-08,Active
4233,Customer 4233,Small Business,Education,5,Qatar,Qatar,Doha,2018-10-09,Active
4234,Customer 4234,Consumer,Healthcare,2,UAE South,UAE,Abu Dhabi,2019-11-10,Active
4235,Customer 4235,Small Business,Technology,10,India South,India,Bengaluru,2020-12-11,Dormant
4236,Customer 4236,Mid-Market,Education,3,Saudi Central,Saudi Arabia,Riyadh,2021-01-12,Active
4237,Customer 4237,Enterprise,Technology,3,Saudi Central,Saudi Arabia,Riyadh,2022-02-13,Dormant
4238,Customer 4238,Consumer,Retail,2,UAE South,UAE,Abu Dhabi,2023-03-14,Active
4239,Customer 4239,Consumer,Healthcare,8,Oman,Oman,Muscat,2024-04-15,Active
4240,Customer 4240,Enterprise,Construction,5,Qatar,Qatar,Doha,2017-05-16,Active
4241,Customer 4241,Consumer,Financial Services,8,Oman,Oman,Muscat,2018-06-17,Active
4242,Customer 4242,Small Business,Hospitality,9,India West,India,Mumbai,2019-07-18,Dormant
4243,Customer 4243,Mid-Market,Technology,8,Oman,Oman,Muscat,2020-08-19,Dormant
4244,Customer 4244,Small Business,Healthcare,2,UAE South,UAE,Abu Dhabi,2021-09-20,Active
4245,Customer 4245,Small Business,Education,1,UAE North,UAE,Dubai,2022-10-21,Dormant
4246,Customer 4246,Consumer,Government,3,Saudi Central,Saudi Arabia,Riyadh,2023-11-22,Active
4247,Customer 4247,Small Business,Hospitality,6,Kuwait,Kuwait,Kuwait City,2024-12-23,Active
4248,Customer 4248,Mid-Market,Retail,3,Saudi Central,Saudi Arabia,Riyadh,2017-01-24,Active
4249,Customer 4249,Small Business,Technology,7,Bahrain,Bahrain,Manama,2018-02-25,Active
4250,Customer 4250,Consumer,Healthcare,9,India West,India,Mumbai,2019-03-01,Active
4251,Customer 4251,Mid-Market,Education,8,Oman,Oman,Muscat,2020-04-02,Dormant
4252,Customer 4252,Consumer,Hospitality,10,India South,India,Bengaluru,2021-05-03,Active
4253,Customer 4253,Mid-Market,Hospitality,2,UAE South,UAE,Abu Dhabi,2022-06-04,Active
4254,Customer 4254,Small Business,Retail,2,UAE South,UAE,Abu Dhabi,2023-07-05,Active
4255,Customer 4255,Consumer,Financial Services,6,Kuwait,Kuwait,Kuwait City,2024-08-06,Active
4256,Customer 4256,Small Business,Retail,2,UAE South,UAE,Abu Dhabi,2017-09-07,Dormant
4257,Customer 4257,Small Business,Education,5,Qatar,Qatar,Doha,2018-10-08,Active
4258,Customer 4258,Enterprise,Technology,6,Kuwait,Kuwait,Kuwait City,2019-11-09,Active
4259,Customer 4259,Small Business,Hospitality,3,Saudi Central,Saudi Arabia,Riyadh,2020-12-10,Dormant
4260,Customer 4260,Mid-Market,Healthcare,2,UAE South,UAE,Abu Dhabi,2021-01-11,Dormant
4261,Customer 4261,Consumer,Education,7,Bahrain,Bahrain,Manama,2022-02-12,Active
4262,Customer 4262,Small Business,Healthcare,9,India West,India,Mumbai,2023-03-13,Active
4263,Customer 4263,Consumer,Healthcare,6,Kuwait,Kuwait,Kuwait City,2024-04-14,Active
4264,Customer 4264,Small Business,Financial Services,2,UAE South,UAE,Abu Dhabi,2017-05-15,Active
4265,Customer 4265,Small Business,Financial Services,5,Qatar,Qatar,Doha,2018-06-16,Active
4266,Customer 4266,Consumer,Retail,4,Saudi West,Saudi Arabia,Jeddah,2019-07-17,Active
4267,Customer 4267,Consumer,Technology,4,Saudi West,Saudi Arabia,Jeddah,2020-08-18,Active
4268,Customer 4268,Consumer,Retail,8,Oman,Oman,Muscat,2021-09-19,Active
4269,Customer 4269,Consumer,Government,9,India West,India,Mumbai,2022-10-20,Active
4270,Customer 4270,Mid-Market,Retail,1,UAE North,UAE,Dubai,2023-11-21,Active
4271,Customer 4271,Consumer,Financial Services,1,UAE North,UAE,Dubai,2024-12-22,Active
4272,Customer 4272,Small Business,Construction,2,UAE South,UAE,Abu Dhabi,2017-01-23,Active
4273,Customer 4273,Small Business,Healthcare,8,Oman,Oman,Muscat,2018-02-24,Dormant
4274,Customer 4274,Small Business,Education,7,Bahrain,Bahrain,Manama,2019-03-25,Active
4275,Customer 4275,Consumer,Financial Services,10,India South,India,Bengaluru,2020-04-01,Active
4276,Customer 4276,Mid-Market,Government,5,Qatar,Qatar,Doha,2021-05-02,Dormant
4277,Customer 4277,Consumer,Healthcare,6,Kuwait,Kuwait,Kuwait City,2022-06-03,Active
